time,H,S,I,R,V,Vi,Vdp,Vdip
34.83483483483484,1.0340916020728272e-12,1.6634484894442776e-14,1.7457117178383464e-14,1.000000000000001e-12,2.0737260318901278e6,2.0737260318901278e6,1.000000000000001e-12,1.000000000000001e-12
34.93493493493494,1.0340014042045888e-12,1.662261492777659e-14,1.7378789276811283e-14,1.000000000000001e-12,2.0663285844612028e6,2.0663285844612028e6,1.000000000000001e-12,1.000000000000001e-12
35.03503503503504,1.0339119698472877e-12,1.6610806295037647e-14,1.7301163552249055e-14,1.000000000000001e-12,2.0589727272002154e6,2.0589727272002154e6,1.000000000000001e-12,1.000000000000001e-12
35.13513513513514,1.0338232890884544e-12,1.659905852553482e-14,1.722423056291853e-14,1.000000000000001e-12,2.0516581192093682e6,2.0516581192093682e6,1.000000000000001e-12,1.000000000000001e-12
35.23523523523524,1.0337353522104016e-12,1.6587371154412156e-14,1.7147981055988423e-14,1.000000000000001e-12,2.0443844234492201e6,2.0443844234492201e6,1.000000000000001e-12,1.000000000000001e-12
35.33533533533534,1.0336481496867513e-12,1.6575743722619668e-14,1.7072405964130645e-14,1.000000000000001e-12,2.0371513066931795e6,2.0371513066931795e6,1.000000000000001e-12,1.000000000000001e-12
35.43543543543544,1.033561672179037e-12,1.6564175776884157e-14,1.6997496402151918e-14,1.000000000000001e-12,2.0299584394825972e6,2.0299584394825972e6,1.000000000000001e-12,1.000000000000001e-12
35.53553553553554,1.0334759105333795e-12,1.6552666869680443e-14,1.692324366369818e-14,1.000000000000001e-12,2.0228054960824277e6,2.0228054960824277e6,1.000000000000001e-12,1.000000000000001e-12
35.63563563563564,1.0333908557772344e-12,1.6541216559203225e-14,1.6849639218030146e-14,1.000000000000001e-12,2.0156921544375094e6,2.0156921544375094e6,1.000000000000001e-12,1.000000000000001e-12
35.73573573573574,1.0333064984619863e-12,1.652982437653881e-14,1.677667408544641e-14,1.000000000000001e-12,2.0086180902173256e6,2.0086180902173256e6,1.000000000000001e-12,1.000000000000001e-12
35.83583583583584,1.0332228290512844e-12,1.6518489846373957e-14,1.6704339204909506e-14,1.000000000000001e-12,2.001582980629689e6,2.001582980629689e6,1.000000000000001e-12,1.000000000000001e-12
35.93593593593594,1.033139838998562e-12,1.650721254069541e-14,1.663262645786559e-14,1.000000000000001e-12,1.9945865140209573e6,1.9945865140209573e6,1.000000000000001e-12,1.000000000000001e-12
36.03603603603604,1.0330575198943157e-12,1.6495992035439953e-14,1.656152785887483e-14,1.000000000000001e-12,1.9876283819573154e6,1.9876283819573154e6,1.000000000000001e-12,1.000000000000001e-12
36.13613613613614,1.0329758634595147e-12,1.6484827910251145e-14,1.6491035549262667e-14,1.000000000000001e-12,1.9807082791492222e6,1.9807082791492222e6,1.000000000000001e-12,1.000000000000001e-12
36.23623623623624,1.032894861543462e-12,1.6473719748459272e-14,1.642114179500166e-14,1.000000000000001e-12,1.9738259034167088e6,1.9738259034167088e6,1.000000000000001e-12,1.000000000000001e-12
36.33633633633634,1.0328145061216976e-12,1.6462667137061155e-14,1.6351838984635487e-14,1.000000000000001e-12,1.9669809556550975e6,1.9669809556550975e6,1.000000000000001e-12,1.000000000000001e-12
36.43643643643644,1.032734789293945e-12,1.6451669666700655e-14,1.6283119627243445e-14,1.000000000000001e-12,1.9601731398011306e6,1.9601731398011306e6,1.000000000000001e-12,1.000000000000001e-12
36.53653653653654,1.032655703282095e-12,1.644072693164922e-14,1.621497635044489e-14,1.000000000000001e-12,1.9534021627995507e6,1.9534021627995507e6,1.000000000000001e-12,1.000000000000001e-12
36.63663663663664,1.03257724042823e-12,1.6429838529786425e-14,1.61474018984425e-14,1.000000000000001e-12,1.946667734570077e6,1.946667734570077e6,1.000000000000001e-12,1.000000000000001e-12
36.73673673673674,1.032499393192686e-12,1.641900406258124e-14,1.6080389130103773e-14,1.000000000000001e-12,1.9399695679747928e6,1.9399695679747928e6,1.000000000000001e-12,1.000000000000001e-12
36.83683683683684,1.0324221541521532e-12,1.6408223135072684e-14,1.6013931017079487e-14,1.000000000000001e-12,1.9333073787859473e6,1.9333073787859473e6,1.000000000000001e-12,1.000000000000001e-12
36.93693693693694,1.032345515997812e-12,1.6397495355851893e-14,1.5948020641959105e-14,1.000000000000001e-12,1.9266808856541326e6,1.9266808856541326e6,1.000000000000001e-12,1.000000000000001e-12
37.03703703703704,1.0322694715335053e-12,1.6386820337043016e-14,1.5882651196461334e-14,1.000000000000001e-12,1.920089810076887e6,1.920089810076887e6,1.000000000000001e-12,1.000000000000001e-12
37.13713713713714,1.032194013673946e-12,1.6376197694285367e-14,1.581781597965965e-14,1.000000000000001e-12,1.9135338763676565e6,1.9135338763676565e6,1.000000000000001e-12,1.000000000000001e-12
37.23723723723724,1.0321191354429587e-12,1.6365627046715525e-14,1.5753508396242156e-14,1.000000000000001e-12,1.9070128116251512e6,1.9070128116251512e6,1.000000000000001e-12,1.000000000000001e-12
37.33733733733734,1.0320448299717544e-12,1.6355108016949052e-14,1.5689721954804385e-14,1.000000000000001e-12,1.9005263457030666e6,1.9005263457030666e6,1.000000000000001e-12,1.000000000000001e-12
